freq,imag(leafValue( i("PORT0:p" ?result "sweepVG_ac1-sweep") "VG_VAL" 0.2 )),imag(leafValue( i("PORT0:p" ?result "sweepVG_ac1-sweep") "VG_VAL" 0.4 )),imag(leafValue( i("PORT0:p" ?result "sweepVG_ac1-sweep") "VG_VAL" 0.6 )),imag(leafValue( i("PORT0:p" ?result "sweepVG_ac1-sweep") "VG_VAL" 0.8 ))
5.340E6,-1.053E-12,-1.103E-12,-1.337E-12,-1.400E-12
5.341E6,-1.053E-12,-1.103E-12,-1.338E-12,-1.401E-12
5.342E6,-1.053E-12,-1.103E-12,-1.338E-12,-1.401E-12
5.343E6,-1.053E-12,-1.103E-12,-1.338E-12,-1.401E-12
5.344E6,-1.054E-12,-1.103E-12,-1.338E-12,-1.401E-12
5.345E6,-1.054E-12,-1.104E-12,-1.339E-12,-1.402E-12
5.346E6,-1.054E-12,-1.104E-12,-1.339E-12,-1.402E-12
5.347E6,-1.054E-12,-1.104E-12,-1.339E-12,-1.402E-12
5.348E6,-1.054E-12,-1.104E-12,-1.339E-12,-1.402E-12
5.349E6,-1.055E-12,-1.105E-12,-1.340E-12,-1.403E-12
5.350E6,-1.055E-12,-1.105E-12,-1.340E-12,-1.403E-12
5.351E6,-1.055E-12,-1.105E-12,-1.340E-12,-1.403E-12
5.352E6,-1.055E-12,-1.105E-12,-1.340E-12,-1.403E-12
5.353E6,-1.055E-12,-1.105E-12,-1.341E-12,-1.404E-12
5.354E6,-1.055E-12,-1.106E-12,-1.341E-12,-1.404E-12
5.355E6,-1.056E-12,-1.106E-12,-1.341E-12,-1.404E-12
5.356E6,-1.056E-12,-1.106E-12,-1.341E-12,-1.404E-12
5.357E6,-1.056E-12,-1.106E-12,-1.342E-12,-1.405E-12
5.358E6,-1.056E-12,-1.106E-12,-1.342E-12,-1.405E-12
5.359E6,-1.056E-12,-1.107E-12,-1.342E-12,-1.405E-12
5.360E6,-1.057E-12,-1.107E-12,-1.342E-12,-1.406E-12
5.361E6,-1.057E-12,-1.107E-12,-1.343E-12,-1.406E-12
5.362E6,-1.057E-12,-1.107E-12,-1.343E-12,-1.406E-12
5.363E6,-1.057E-12,-1.107E-12,-1.343E-12,-1.406E-12
5.364E6,-1.057E-12,-1.108E-12,-1.343E-12,-1.407E-12
5.365E6,-1.058E-12,-1.108E-12,-1.344E-12,-1.407E-12
5.366E6,-1.058E-12,-1.108E-12,-1.344E-12,-1.407E-12
5.367E6,-1.058E-12,-1.108E-12,-1.344E-12,-1.407E-12
5.368E6,-1.058E-12,-1.108E-12,-1.344E-12,-1.408E-12
5.369E6,-1.058E-12,-1.109E-12,-1.345E-12,-1.408E-12
5.370E6,-1.059E-12,-1.109E-12,-1.345E-12,-1.408E-12
5.371E6,-1.059E-12,-1.109E-12,-1.345E-12,-1.408E-12
5.372E6,-1.059E-12,-1.109E-12,-1.345E-12,-1.409E-12
5.373E6,-1.059E-12,-1.109E-12,-1.346E-12,-1.409E-12
5.374E6,-1.059E-12,-1.110E-12,-1.346E-12,-1.409E-12
5.375E6,-1.060E-12,-1.110E-12,-1.346E-12,-1.409E-12
5.376E6,-1.060E-12,-1.110E-12,-1.346E-12,-1.410E-12
5.377E6,-1.060E-12,-1.110E-12,-1.347E-12,-1.410E-12
5.378E6,-1.060E-12,-1.111E-12,-1.347E-12,-1.410E-12
5.379E6,-1.060E-12,-1.111E-12,-1.347E-12,-1.410E-12
5.380E6,-1.061E-12,-1.111E-12,-1.347E-12,-1.411E-12
5.381E6,-1.061E-12,-1.111E-12,-1.348E-12,-1.411E-12
5.382E6,-1.061E-12,-1.111E-12,-1.348E-12,-1.411E-12
5.383E6,-1.061E-12,-1.112E-12,-1.348E-12,-1.412E-12
5.384E6,-1.061E-12,-1.112E-12,-1.348E-12,-1.412E-12
5.385E6,-1.062E-12,-1.112E-12,-1.349E-12,-1.412E-12
5.386E6,-1.062E-12,-1.112E-12,-1.349E-12,-1.412E-12
5.387E6,-1.062E-12,-1.112E-12,-1.349E-12,-1.413E-12
5.388E6,-1.062E-12,-1.113E-12,-1.349E-12,-1.413E-12
5.389E6,-1.062E-12,-1.113E-12,-1.350E-12,-1.413E-12
5.390E6,-1.063E-12,-1.113E-12,-1.350E-12,-1.413E-12
5.391E6,-1.063E-12,-1.113E-12,-1.350E-12,-1.414E-12
5.392E6,-1.063E-12,-1.113E-12,-1.350E-12,-1.414E-12
5.393E6,-1.063E-12,-1.114E-12,-1.351E-12,-1.414E-12
5.394E6,-1.063E-12,-1.114E-12,-1.351E-12,-1.414E-12
5.395E6,-1.064E-12,-1.114E-12,-1.351E-12,-1.415E-12
5.396E6,-1.064E-12,-1.114E-12,-1.351E-12,-1.415E-12
5.397E6,-1.064E-12,-1.114E-12,-1.352E-12,-1.415E-12
5.398E6,-1.064E-12,-1.115E-12,-1.352E-12,-1.415E-12
5.399E6,-1.064E-12,-1.115E-12,-1.352E-12,-1.416E-12
5.400E6,-1.065E-12,-1.115E-12,-1.352E-12,-1.416E-12
5.401E6,-1.065E-12,-1.115E-12,-1.353E-12,-1.416E-12
5.402E6,-1.065E-12,-1.115E-12,-1.353E-12,-1.417E-12
5.403E6,-1.065E-12,-1.116E-12,-1.353E-12,-1.417E-12
5.404E6,-1.065E-12,-1.116E-12,-1.353E-12,-1.417E-12
5.405E6,-1.066E-12,-1.116E-12,-1.354E-12,-1.417E-12
5.406E6,-1.066E-12,-1.116E-12,-1.354E-12,-1.418E-12
5.407E6,-1.066E-12,-1.117E-12,-1.354E-12,-1.418E-12
5.408E6,-1.066E-12,-1.117E-12,-1.354E-12,-1.418E-12
5.409E6,-1.066E-12,-1.117E-12,-1.355E-12,-1.418E-12
5.410E6,-1.067E-12,-1.117E-12,-1.355E-12,-1.419E-12
5.411E6,-1.067E-12,-1.117E-12,-1.355E-12,-1.419E-12
5.412E6,-1.067E-12,-1.118E-12,-1.355E-12,-1.419E-12
5.413E6,-1.067E-12,-1.118E-12,-1.356E-12,-1.419E-12
5.414E6,-1.067E-12,-1.118E-12,-1.356E-12,-1.420E-12
5.415E6,-1.068E-12,-1.118E-12,-1.356E-12,-1.420E-12
5.416E6,-1.068E-12,-1.118E-12,-1.356E-12,-1.420E-12
5.417E6,-1.068E-12,-1.119E-12,-1.357E-12,-1.420E-12
5.418E6,-1.068E-12,-1.119E-12,-1.357E-12,-1.421E-12
5.419E6,-1.068E-12,-1.119E-12,-1.357E-12,-1.421E-12
5.420E6,-1.068E-12,-1.119E-12,-1.357E-12,-1.421E-12
5.421E6,-1.069E-12,-1.119E-12,-1.358E-12,-1.421E-12
5.422E6,-1.069E-12,-1.120E-12,-1.358E-12,-1.422E-12
5.423E6,-1.069E-12,-1.120E-12,-1.358E-12,-1.422E-12
5.424E6,-1.069E-12,-1.120E-12,-1.358E-12,-1.422E-12
5.425E6,-1.069E-12,-1.120E-12,-1.359E-12,-1.423E-12
5.426E6,-1.070E-12,-1.120E-12,-1.359E-12,-1.423E-12
5.427E6,-1.070E-12,-1.121E-12,-1.359E-12,-1.423E-12
5.428E6,-1.070E-12,-1.121E-12,-1.359E-12,-1.423E-12
5.429E6,-1.070E-12,-1.121E-12,-1.360E-12,-1.424E-12
5.430E6,-1.070E-12,-1.121E-12,-1.360E-12,-1.424E-12
5.431E6,-1.071E-12,-1.121E-12,-1.360E-12,-1.424E-12
5.432E6,-1.071E-12,-1.122E-12,-1.360E-12,-1.424E-12
5.433E6,-1.071E-12,-1.122E-12,-1.361E-12,-1.425E-12
5.434E6,-1.071E-12,-1.122E-12,-1.361E-12,-1.425E-12
5.435E6,-1.071E-12,-1.122E-12,-1.361E-12,-1.425E-12
5.436E6,-1.072E-12,-1.122E-12,-1.361E-12,-1.425E-12
5.437E6,-1.072E-12,-1.123E-12,-1.362E-12,-1.426E-12
5.438E6,-1.072E-12,-1.123E-12,-1.362E-12,-1.426E-12
5.439E6,-1.072E-12,-1.123E-12,-1.362E-12,-1.426E-12
5.440E6,-1.072E-12,-1.123E-12,-1.362E-12,-1.426E-12
5.441E6,-1.073E-12,-1.124E-12,-1.363E-12,-1.427E-12
5.442E6,-1.073E-12,-1.124E-12,-1.363E-12,-1.427E-12
5.443E6,-1.073E-12,-1.124E-12,-1.363E-12,-1.427E-12
5.444E6,-1.073E-12,-1.124E-12,-1.363E-12,-1.428E-12
5.445E6,-1.073E-12,-1.124E-12,-1.364E-12,-1.428E-12
5.446E6,-1.074E-12,-1.125E-12,-1.364E-12,-1.428E-12
5.447E6,-1.074E-12,-1.125E-12,-1.364E-12,-1.428E-12
5.448E6,-1.074E-12,-1.125E-12,-1.364E-12,-1.429E-12
5.449E6,-1.074E-12,-1.125E-12,-1.365E-12,-1.429E-12
5.450E6,-1.074E-12,-1.125E-12,-1.365E-12,-1.429E-12
5.451E6,-1.075E-12,-1.126E-12,-1.365E-12,-1.429E-12
5.452E6,-1.075E-12,-1.126E-12,-1.365E-12,-1.430E-12
5.453E6,-1.075E-12,-1.126E-12,-1.366E-12,-1.430E-12
5.454E6,-1.075E-12,-1.126E-12,-1.366E-12,-1.430E-12
5.455E6,-1.075E-12,-1.126E-12,-1.366E-12,-1.430E-12
5.456E6,-1.076E-12,-1.127E-12,-1.366E-12,-1.431E-12
5.457E6,-1.076E-12,-1.127E-12,-1.367E-12,-1.431E-12
5.458E6,-1.076E-12,-1.127E-12,-1.367E-12,-1.431E-12
5.459E6,-1.076E-12,-1.127E-12,-1.367E-12,-1.431E-12
5.460E6,-1.076E-12,-1.127E-12,-1.367E-12,-1.432E-12
5.461E6,-1.077E-12,-1.128E-12,-1.368E-12,-1.432E-12
5.462E6,-1.077E-12,-1.128E-12,-1.368E-12,-1.432E-12
5.463E6,-1.077E-12,-1.128E-12,-1.368E-12,-1.433E-12
5.464E6,-1.077E-12,-1.128E-12,-1.368E-12,-1.433E-12
5.465E6,-1.077E-12,-1.128E-12,-1.369E-12,-1.433E-12
5.466E6,-1.078E-12,-1.129E-12,-1.369E-12,-1.433E-12
5.467E6,-1.078E-12,-1.129E-12,-1.369E-12,-1.434E-12
5.468E6,-1.078E-12,-1.129E-12,-1.369E-12,-1.434E-12
5.469E6,-1.078E-12,-1.129E-12,-1.370E-12,-1.434E-12
5.470E6,-1.078E-12,-1.130E-12,-1.370E-12,-1.434E-12
5.471E6,-1.079E-12,-1.130E-12,-1.370E-12,-1.435E-12
5.472E6,-1.079E-12,-1.130E-12,-1.370E-12,-1.435E-12
5.473E6,-1.079E-12,-1.130E-12,-1.371E-12,-1.435E-12
5.474E6,-1.079E-12,-1.130E-12,-1.371E-12,-1.435E-12
5.475E6,-1.079E-12,-1.131E-12,-1.371E-12,-1.436E-12
5.476E6,-1.080E-12,-1.131E-12,-1.371E-12,-1.436E-12
5.477E6,-1.080E-12,-1.131E-12,-1.372E-12,-1.436E-12
5.478E6,-1.080E-12,-1.131E-12,-1.372E-12,-1.436E-12
5.479E6,-1.080E-12,-1.131E-12,-1.372E-12,-1.437E-12
5.480E6,-1.080E-12,-1.132E-12,-1.372E-12,-1.437E-12
5.481E6,-1.081E-12,-1.132E-12,-1.373E-12,-1.437E-12
5.482E6,-1.081E-12,-1.132E-12,-1.373E-12,-1.437E-12
5.483E6,-1.081E-12,-1.132E-12,-1.373E-12,-1.438E-12
5.484E6,-1.081E-12,-1.132E-12,-1.373E-12,-1.438E-12
5.485E6,-1.081E-12,-1.133E-12,-1.374E-12,-1.438E-12
5.486E6,-1.082E-12,-1.133E-12,-1.374E-12,-1.439E-12
5.487E6,-1.082E-12,-1.133E-12,-1.374E-12,-1.439E-12
5.488E6,-1.082E-12,-1.133E-12,-1.374E-12,-1.439E-12
5.489E6,-1.082E-12,-1.133E-12,-1.375E-12,-1.439E-12
5.490E6,-1.082E-12,-1.134E-12,-1.375E-12,-1.440E-12
5.491E6,-1.082E-12,-1.134E-12,-1.375E-12,-1.440E-12
5.492E6,-1.083E-12,-1.134E-12,-1.375E-12,-1.440E-12
5.493E6,-1.083E-12,-1.134E-12,-1.376E-12,-1.440E-12
5.494E6,-1.083E-12,-1.134E-12,-1.376E-12,-1.441E-12
5.495E6,-1.083E-12,-1.135E-12,-1.376E-12,-1.441E-12
5.496E6,-1.083E-12,-1.135E-12,-1.376E-12,-1.441E-12
5.497E6,-1.084E-12,-1.135E-12,-1.377E-12,-1.441E-12
5.498E6,-1.084E-12,-1.135E-12,-1.377E-12,-1.442E-12
5.499E6,-1.084E-12,-1.136E-12,-1.377E-12,-1.442E-12
5.500E6,-1.084E-12,-1.136E-12,-1.377E-12,-1.442E-12
5.501E6,-1.084E-12,-1.136E-12,-1.378E-12,-1.442E-12
5.502E6,-1.085E-12,-1.136E-12,-1.378E-12,-1.443E-12
5.503E6,-1.085E-12,-1.136E-12,-1.378E-12,-1.443E-12
5.504E6,-1.085E-12,-1.137E-12,-1.378E-12,-1.443E-12
5.505E6,-1.085E-12,-1.137E-12,-1.379E-12,-1.444E-12
5.506E6,-1.085E-12,-1.137E-12,-1.379E-12,-1.444E-12
5.507E6,-1.086E-12,-1.137E-12,-1.379E-12,-1.444E-12
5.508E6,-1.086E-12,-1.137E-12,-1.379E-12,-1.444E-12
5.509E6,-1.086E-12,-1.138E-12,-1.380E-12,-1.445E-12
5.510E6,-1.086E-12,-1.138E-12,-1.380E-12,-1.445E-12
5.511E6,-1.086E-12,-1.138E-12,-1.380E-12,-1.445E-12
5.512E6,-1.087E-12,-1.138E-12,-1.380E-12,-1.445E-12
5.513E6,-1.087E-12,-1.138E-12,-1.381E-12,-1.446E-12
5.514E6,-1.087E-12,-1.139E-12,-1.381E-12,-1.446E-12
5.515E6,-1.087E-12,-1.139E-12,-1.381E-12,-1.446E-12
5.516E6,-1.087E-12,-1.139E-12,-1.381E-12,-1.446E-12
5.517E6,-1.088E-12,-1.139E-12,-1.382E-12,-1.447E-12
5.518E6,-1.088E-12,-1.139E-12,-1.382E-12,-1.447E-12
5.519E6,-1.088E-12,-1.140E-12,-1.382E-12,-1.447E-12
5.520E6,-1.088E-12,-1.140E-12,-1.382E-12,-1.447E-12
5.521E6,-1.088E-12,-1.140E-12,-1.383E-12,-1.448E-12
5.522E6,-1.089E-12,-1.140E-12,-1.383E-12,-1.448E-12
5.523E6,-1.089E-12,-1.140E-12,-1.383E-12,-1.448E-12
5.524E6,-1.089E-12,-1.141E-12,-1.383E-12,-1.449E-12
5.525E6,-1.089E-12,-1.141E-12,-1.384E-12,-1.449E-12
5.526E6,-1.089E-12,-1.141E-12,-1.384E-12,-1.449E-12
5.527E6,-1.090E-12,-1.141E-12,-1.384E-12,-1.449E-12
5.528E6,-1.090E-12,-1.141E-12,-1.384E-12,-1.450E-12
5.529E6,-1.090E-12,-1.142E-12,-1.385E-12,-1.450E-12
5.530E6,-1.090E-12,-1.142E-12,-1.385E-12,-1.450E-12
5.531E6,-1.090E-12,-1.142E-12,-1.385E-12,-1.450E-12
5.532E6,-1.091E-12,-1.142E-12,-1.385E-12,-1.451E-12
5.533E6,-1.091E-12,-1.143E-12,-1.386E-12,-1.451E-12
5.534E6,-1.091E-12,-1.143E-12,-1.386E-12,-1.451E-12
5.535E6,-1.091E-12,-1.143E-12,-1.386E-12,-1.451E-12
5.536E6,-1.091E-12,-1.143E-12,-1.386E-12,-1.452E-12
5.537E6,-1.092E-12,-1.143E-12,-1.387E-12,-1.452E-12
5.538E6,-1.092E-12,-1.144E-12,-1.387E-12,-1.452E-12
5.539E6,-1.092E-12,-1.144E-12,-1.387E-12,-1.452E-12
5.540E6,-1.092E-12,-1.144E-12,-1.387E-12,-1.453E-12
5.541E6,-1.092E-12,-1.144E-12,-1.388E-12,-1.453E-12
5.542E6,-1.093E-12,-1.144E-12,-1.388E-12,-1.453E-12
5.543E6,-1.093E-12,-1.145E-12,-1.388E-12,-1.453E-12
5.544E6,-1.093E-12,-1.145E-12,-1.388E-12,-1.454E-12
5.545E6,-1.093E-12,-1.145E-12,-1.389E-12,-1.454E-12
5.546E6,-1.093E-12,-1.145E-12,-1.389E-12,-1.454E-12
5.547E6,-1.094E-12,-1.145E-12,-1.389E-12,-1.455E-12
5.548E6,-1.094E-12,-1.146E-12,-1.389E-12,-1.455E-12
5.549E6,-1.094E-12,-1.146E-12,-1.390E-12,-1.455E-12
5.550E6,-1.094E-12,-1.146E-12,-1.390E-12,-1.455E-12
5.551E6,-1.094E-12,-1.146E-12,-1.390E-12,-1.456E-12
5.552E6,-1.095E-12,-1.146E-12,-1.390E-12,-1.456E-12
5.553E6,-1.095E-12,-1.147E-12,-1.391E-12,-1.456E-12
5.554E6,-1.095E-12,-1.147E-12,-1.391E-12,-1.456E-12
5.555E6,-1.095E-12,-1.147E-12,-1.391E-12,-1.457E-12
5.556E6,-1.095E-12,-1.147E-12,-1.391E-12,-1.457E-12
5.557E6,-1.096E-12,-1.147E-12,-1.392E-12,-1.457E-12
5.558E6,-1.096E-12,-1.148E-12,-1.392E-12,-1.457E-12
5.559E6,-1.096E-12,-1.148E-12,-1.392E-12,-1.458E-12
5.560E6,-1.096E-12,-1.148E-12,-1.392E-12,-1.458E-12
5.561E6,-1.096E-12,-1.148E-12,-1.393E-12,-1.458E-12
5.562E6,-1.096E-12,-1.149E-12,-1.393E-12,-1.458E-12
5.563E6,-1.097E-12,-1.149E-12,-1.393E-12,-1.459E-12
5.564E6,-1.097E-12,-1.149E-12,-1.393E-12,-1.459E-12
5.565E6,-1.097E-12,-1.149E-12,-1.394E-12,-1.459E-12
5.566E6,-1.097E-12,-1.149E-12,-1.394E-12,-1.460E-12
5.567E6,-1.097E-12,-1.150E-12,-1.394E-12,-1.460E-12
5.568E6,-1.098E-12,-1.150E-12,-1.394E-12,-1.460E-12
5.569E6,-1.098E-12,-1.150E-12,-1.395E-12,-1.460E-12
5.570E6,-1.098E-12,-1.150E-12,-1.395E-12,-1.461E-12
5.571E6,-1.098E-12,-1.150E-12,-1.395E-12,-1.461E-12
5.572E6,-1.098E-12,-1.151E-12,-1.395E-12,-1.461E-12
5.573E6,-1.099E-12,-1.151E-12,-1.396E-12,-1.461E-12
5.574E6,-1.099E-12,-1.151E-12,-1.396E-12,-1.462E-12
5.575E6,-1.099E-12,-1.151E-12,-1.396E-12,-1.462E-12
5.576E6,-1.099E-12,-1.151E-12,-1.396E-12,-1.462E-12
5.577E6,-1.099E-12,-1.152E-12,-1.397E-12,-1.462E-12
5.578E6,-1.100E-12,-1.152E-12,-1.397E-12,-1.463E-12
5.579E6,-1.100E-12,-1.152E-12,-1.397E-12,-1.463E-12
5.580E6,-1.100E-12,-1.152E-12,-1.397E-12,-1.463E-12
5.581E6,-1.100E-12,-1.152E-12,-1.398E-12,-1.463E-12
5.582E6,-1.100E-12,-1.153E-12,-1.398E-12,-1.464E-12
5.583E6,-1.101E-12,-1.153E-12,-1.398E-12,-1.464E-12
5.584E6,-1.101E-12,-1.153E-12,-1.398E-12,-1.464E-12
5.585E6,-1.101E-12,-1.153E-12,-1.399E-12,-1.465E-12
5.586E6,-1.101E-12,-1.153E-12,-1.399E-12,-1.465E-12
5.587E6,-1.101E-12,-1.154E-12,-1.399E-12,-1.465E-12
5.588E6,-1.102E-12,-1.154E-12,-1.399E-12,-1.465E-12
5.589E6,-1.102E-12,-1.154E-12,-1.400E-12,-1.466E-12
5.590E6,-1.102E-12,-1.154E-12,-1.400E-12,-1.466E-12
5.591E6,-1.102E-12,-1.155E-12,-1.400E-12,-1.466E-12
5.592E6,-1.102E-12,-1.155E-12,-1.400E-12,-1.466E-12
5.593E6,-1.103E-12,-1.155E-12,-1.401E-12,-1.467E-12
5.594E6,-1.103E-12,-1.155E-12,-1.401E-12,-1.467E-12
5.595E6,-1.103E-12,-1.155E-12,-1.401E-12,-1.467E-12
5.596E6,-1.103E-12,-1.156E-12,-1.401E-12,-1.467E-12
5.597E6,-1.103E-12,-1.156E-12,-1.402E-12,-1.468E-12
5.598E6,-1.104E-12,-1.156E-12,-1.402E-12,-1.468E-12
5.599E6,-1.104E-12,-1.156E-12,-1.402E-12,-1.468E-12
5.600E6,-1.104E-12,-1.156E-12,-1.402E-12,-1.468E-12
5.601E6,-1.104E-12,-1.157E-12,-1.403E-12,-1.469E-12
5.602E6,-1.104E-12,-1.157E-12,-1.403E-12,-1.469E-12
5.603E6,-1.105E-12,-1.157E-12,-1.403E-12,-1.469E-12
5.604E6,-1.105E-12,-1.157E-12,-1.403E-12,-1.469E-12
5.605E6,-1.105E-12,-1.157E-12,-1.404E-12,-1.470E-12
5.606E6,-1.105E-12,-1.158E-12,-1.404E-12,-1.470E-12
5.607E6,-1.105E-12,-1.158E-12,-1.404E-12,-1.470E-12
5.608E6,-1.106E-12,-1.158E-12,-1.404E-12,-1.471E-12
5.609E6,-1.106E-12,-1.158E-12,-1.405E-12,-1.471E-12
5.610E6,-1.106E-12,-1.158E-12,-1.405E-12,-1.471E-12
5.611E6,-1.106E-12,-1.159E-12,-1.405E-12,-1.471E-12
5.612E6,-1.106E-12,-1.159E-12,-1.405E-12,-1.472E-12
5.613E6,-1.107E-12,-1.159E-12,-1.406E-12,-1.472E-12
5.614E6,-1.107E-12,-1.159E-12,-1.406E-12,-1.472E-12
5.615E6,-1.107E-12,-1.159E-12,-1.406E-12,-1.472E-12
5.616E6,-1.107E-12,-1.160E-12,-1.406E-12,-1.473E-12
5.617E6,-1.107E-12,-1.160E-12,-1.407E-12,-1.473E-12
5.618E6,-1.108E-12,-1.160E-12,-1.407E-12,-1.473E-12
5.619E6,-1.108E-12,-1.160E-12,-1.407E-12,-1.473E-12
5.620E6,-1.108E-12,-1.160E-12,-1.407E-12,-1.474E-12
5.621E6,-1.108E-12,-1.161E-12,-1.408E-12,-1.474E-12
5.622E6,-1.108E-12,-1.161E-12,-1.408E-12,-1.474E-12
5.623E6,-1.109E-12,-1.161E-12,-1.408E-12,-1.474E-12
5.624E6,-1.109E-12,-1.161E-12,-1.408E-12,-1.475E-12
5.625E6,-1.109E-12,-1.162E-12,-1.409E-12,-1.475E-12
5.626E6,-1.109E-12,-1.162E-12,-1.409E-12,-1.475E-12
5.627E6,-1.109E-12,-1.162E-12,-1.409E-12,-1.476E-12
5.628E6,-1.110E-12,-1.162E-12,-1.409E-12,-1.476E-12
5.629E6,-1.110E-12,-1.162E-12,-1.410E-12,-1.476E-12
5.630E6,-1.110E-12,-1.163E-12,-1.410E-12,-1.476E-12
5.631E6,-1.110E-12,-1.163E-12,-1.410E-12,-1.477E-12
5.632E6,-1.110E-12,-1.163E-12,-1.410E-12,-1.477E-12
5.633E6,-1.110E-12,-1.163E-12,-1.411E-12,-1.477E-12
5.634E6,-1.111E-12,-1.163E-12,-1.411E-12,-1.477E-12
5.635E6,-1.111E-12,-1.164E-12,-1.411E-12,-1.478E-12
5.636E6,-1.111E-12,-1.164E-12,-1.411E-12,-1.478E-12
5.637E6,-1.111E-12,-1.164E-12,-1.412E-12,-1.478E-12
5.638E6,-1.111E-12,-1.164E-12,-1.412E-12,-1.478E-12
5.639E6,-1.112E-12,-1.164E-12,-1.412E-12,-1.479E-12
5.640E6,-1.112E-12,-1.165E-12,-1.412E-12,-1.479E-12
5.641E6,-1.112E-12,-1.165E-12,-1.413E-12,-1.479E-12
5.642E6,-1.112E-12,-1.165E-12,-1.413E-12,-1.479E-12
5.643E6,-1.112E-12,-1.165E-12,-1.413E-12,-1.480E-12
5.644E6,-1.113E-12,-1.165E-12,-1.413E-12,-1.480E-12
5.645E6,-1.113E-12,-1.166E-12,-1.414E-12,-1.480E-12
5.646E6,-1.113E-12,-1.166E-12,-1.414E-12,-1.480E-12
5.647E6,-1.113E-12,-1.166E-12,-1.414E-12,-1.481E-12
5.648E6,-1.113E-12,-1.166E-12,-1.414E-12,-1.481E-12
5.649E6,-1.114E-12,-1.166E-12,-1.415E-12,-1.481E-12
5.650E6,-1.114E-12,-1.167E-12,-1.415E-12,-1.482E-12
5.651E6,-1.114E-12,-1.167E-12,-1.415E-12,-1.482E-12
5.652E6,-1.114E-12,-1.167E-12,-1.415E-12,-1.482E-12
5.653E6,-1.114E-12,-1.167E-12,-1.416E-12,-1.482E-12
5.654E6,-1.115E-12,-1.168E-12,-1.416E-12,-1.483E-12
5.655E6,-1.115E-12,-1.168E-12,-1.416E-12,-1.483E-12
5.656E6,-1.115E-12,-1.168E-12,-1.416E-12,-1.483E-12
5.657E6,-1.115E-12,-1.168E-12,-1.417E-12,-1.483E-12
5.658E6,-1.115E-12,-1.168E-12,-1.417E-12,-1.484E-12
5.659E6,-1.116E-12,-1.169E-12,-1.417E-12,-1.484E-12
5.660E6,-1.116E-12,-1.169E-12,-1.417E-12,-1.484E-12
5.661E6,-1.116E-12,-1.169E-12,-1.418E-12,-1.484E-12
5.662E6,-1.116E-12,-1.169E-12,-1.418E-12,-1.485E-12
5.663E6,-1.116E-12,-1.169E-12,-1.418E-12,-1.485E-12
5.664E6,-1.117E-12,-1.170E-12,-1.418E-12,-1.485E-12
5.665E6,-1.117E-12,-1.170E-12,-1.419E-12,-1.485E-12
5.666E6,-1.117E-12,-1.170E-12,-1.419E-12,-1.486E-12
5.667E6,-1.117E-12,-1.170E-12,-1.419E-12,-1.486E-12
5.668E6,-1.117E-12,-1.170E-12,-1.419E-12,-1.486E-12
5.669E6,-1.118E-12,-1.171E-12,-1.420E-12,-1.487E-12
5.670E6,-1.118E-12,-1.171E-12,-1.420E-12,-1.487E-12
5.671E6,-1.118E-12,-1.171E-12,-1.420E-12,-1.487E-12
5.672E6,-1.118E-12,-1.171E-12,-1.420E-12,-1.487E-12
5.673E6,-1.118E-12,-1.171E-12,-1.421E-12,-1.488E-12
5.674E6,-1.119E-12,-1.172E-12,-1.421E-12,-1.488E-12
5.675E6,-1.119E-12,-1.172E-12,-1.421E-12,-1.488E-12
5.676E6,-1.119E-12,-1.172E-12,-1.421E-12,-1.488E-12
5.677E6,-1.119E-12,-1.172E-12,-1.422E-12,-1.489E-12
5.678E6,-1.119E-12,-1.172E-12,-1.422E-12,-1.489E-12
5.679E6,-1.120E-12,-1.173E-12,-1.422E-12,-1.489E-12
5.680E6,-1.120E-12,-1.173E-12,-1.422E-12,-1.489E-12
5.681E6,-1.120E-12,-1.173E-12,-1.423E-12,-1.490E-12
5.682E6,-1.120E-12,-1.173E-12,-1.423E-12,-1.490E-12
5.683E6,-1.120E-12,-1.173E-12,-1.423E-12,-1.490E-12
5.684E6,-1.121E-12,-1.174E-12,-1.423E-12,-1.490E-12
5.685E6,-1.121E-12,-1.174E-12,-1.424E-12,-1.491E-12
5.686E6,-1.121E-12,-1.174E-12,-1.424E-12,-1.491E-12
5.687E6,-1.121E-12,-1.174E-12,-1.424E-12,-1.491E-12
5.688E6,-1.121E-12,-1.175E-12,-1.424E-12,-1.492E-12
5.689E6,-1.122E-12,-1.175E-12,-1.425E-12,-1.492E-12
5.690E6,-1.122E-12,-1.175E-12,-1.425E-12,-1.492E-12
5.691E6,-1.122E-12,-1.175E-12,-1.425E-12,-1.492E-12
5.692E6,-1.122E-12,-1.175E-12,-1.425E-12,-1.493E-12
5.693E6,-1.122E-12,-1.176E-12,-1.426E-12,-1.493E-12
5.694E6,-1.123E-12,-1.176E-12,-1.426E-12,-1.493E-12
5.695E6,-1.123E-12,-1.176E-12,-1.426E-12,-1.493E-12
5.696E6,-1.123E-12,-1.176E-12,-1.426E-12,-1.494E-12
5.697E6,-1.123E-12,-1.176E-12,-1.427E-12,-1.494E-12
5.698E6,-1.123E-12,-1.177E-12,-1.427E-12,-1.494E-12
5.699E6,-1.123E-12,-1.177E-12,-1.427E-12,-1.494E-12
5.700E6,-1.124E-12,-1.177E-12,-1.427E-12,-1.495E-12
5.701E6,-1.124E-12,-1.177E-12,-1.428E-12,-1.495E-12
5.702E6,-1.124E-12,-1.177E-12,-1.428E-12,-1.495E-12
